100000062,17  	1
100000062,18  	7
100000062,19  	1
100000062,2  	1
100000062,20  	1
100000062,21  	2
100000062,23  	3
100000062,4  	1
100000063,11  	1
100000064,0  	1
100000064,4  	2
100000064,5  	2
100000064,7  	1
100000065,0  	1
100000065,23  	1
100000065,4  	1
100000066,4  	1
100000066,5  	2
100000066,6  	1
100000067,11  	1
100000067,4  	1
100000068,16  	1
100000068,18  	2
100000068,19  	2
100000068,2  	1
100000068,21  	1
100000068,22  	1
100000068,23  	1
100000069,16  	2
100000069,17  	1
100000069,4  	1
100000070,16  	1
100000071,4  	2
100000072,11  	1
100000072,15  	1
100000072,2  	1
100000072,3  	2
100000072,5  	3
100000072,7  	2
100000072,8  	1
100000073,20  	1
100000074,0  	5
100000074,1  	1
100000074,16  	2
100000074,17  	2
100000074,19  	3
100000074,2  	1
100000074,20  	1
100000074,21  	2
100000074,22  	2
100000074,23  	2
100000074,3  	2
100000074,6  	3
100000075,0  	6
100000075,1  	3
100000075,15  	3
100000075,16  	4
100000075,17  	5
100000075,18  	4
100000075,19  	5
100000075,2  	7
100000075,20  	5
100000075,21  	4
100000075,22  	3
100000075,23  	5
100000075,3  	3
100000075,4  	3
100000075,5  	10
100000075,6  	2
100000076,17  	1
100000076,4  	1
100000077,13  	3
100000077,14  	2
100000077,16  	4
100000077,17  	1
100000077,19  	2
100000077,2  	1
100000077,3  	2
100000077,4  	4
100000077,5  	3
100000077,6  	1
100000077,8  	1
100000078,0  	2
100000078,12  	1
100000078,17  	1
100000078,18  	1
100000078,21  	1
100000078,23  	3
100000079,11  	1
100000079,14  	1
100000079,20  	1
100000079,21  	2
100000079,22  	2
100000079,23  	1
100000079,4  	5
100000079,5  	4
100000080,6  	1
100000081,10  	2
100000081,11  	1
100000081,17  	3
100000081,18  	3
100000081,5  	3
100000082,4  	1
100000082,5  	1
100000083,15  	1
100000083,17  	1
100000084,17  	1
100000084,20  	1
100000085,23  	1
100000085,3  	1
100000085,5  	1
100000086,15  	1
100000086,18  	2
100000086,2  	1
100000086,20  	1
100000086,22  	2
100000086,23  	1
100000086,4  	1
100000086,6  	1
100000087,2  	1
100000087,20  	1
100000087,21  	1
100000087,4  	1
100000087,5  	3
100000088,0  	1
100000088,1  	1
100000088,12  	1
100000088,13  	1
100000088,17  	1
100000088,3  	1
100000089,10  	1
100000089,18  	1
100000089,19  	1
100000089,2  	1
100000089,21  	2
100000090,0  	2
100000090,1  	4
100000090,10  	1
100000090,11  	2
100000090,12  	1
100000090,14  	1
100000090,16  	4
100000090,17  	1
100000090,18  	1
100000090,19  	2
100000090,20  	2
100000090,21  	2
100000090,22  	1
100000090,23  	3
100000090,3  	5
100000090,4  	4
100000090,5  	3
100000090,7  	1
100000090,8  	2
100000090,9  	1
100000091,1  	1
100000091,17  	1
100000091,4  	6
100000091,5  	3
100000091,7  	5
100000091,8  	1
100000092,1  	5
100000092,10  	1
100000092,11  	1
100000092,12  	1
100000092,14  	2
100000092,2  	4
100000092,3  	2
100000092,4  	1
100000092,5  	1
100000092,6  	2
100000092,7  	1
100000092,8  	6
100000093,0  	1
100000093,1  	1
100000093,10  	1
100000093,11  	4
100000093,12  	3
100000093,17  	2
100000093,2  	1
100000093,22  	1
100000093,23  	2
100000093,3  	3
100000093,4  	3
100000093,5  	4
100000093,6  	10
100000093,8  	3
100000093,9  	2
100000094,0  	1
100000094,1  	5
100000094,16  	4
100000094,17  	3
100000094,18  	4
100000094,20  	5
100000094,21  	2
100000094,22  	1
100000094,3  	9
100000094,4  	1
100000094,5  	2
100000097,5  	1
100000098,16  	1
100000101,18  	1
100000109,6  	1
100000111,3  	1
100000114,13  	1
100000114,14  	2
100000114,16  	1
100000114,19  	1
100000114,5  	3
100000114,6  	1
100000120,15  	1
100000120,16  	1
100000120,17  	1
100000120,3  	1
100000122,6  	1
100000123,6  	1
100000126,6  	1
100000129,10  	3
100000129,11  	3
100000129,12  	5
100000129,13  	4
100000129,14  	3
100000129,15  	6
100000129,16  	3
100000129,17  	6
100000129,18  	3
100000129,19  	6
100000129,20  	3
100000129,21  	1
100000129,22  	1
100000129,4  	1
100000129,5  	1
100000129,6  	2
100000129,7  	1
100000129,8  	3
100000129,9  	2
100000131,6  	1
100000133,12  	1
100000133,6  	1
100000134,1  	2
100000134,18  	1
100000134,2  	1
100000134,20  	1
100000134,21  	1
100000134,22  	1
100000136,12  	1
100000137,20  	1
100000137,6  	1
100000138,10  	1
100000138,9  	1
100000140,15  	2
100000140,16  	2
100000140,21  	1
100000141,10  	2
100000141,11  	1
100000141,12  	1
100000141,14  	1
100000141,18  	3
100000141,21  	1
100000141,4  	1
100000141,5  	1
100000141,6  	1
100000141,7  	2
100000141,8  	1
100000141,9  	1
100000142,4  	1
100000143,0  	2
100000143,12  	1
100000143,15  	1
100000143,19  	1
100000143,21  	1
100000143,22  	3
100000143,23  	2
100000143,3  	2
100000143,4  	4
100000144,0  	1
100000144,1  	1
100000144,15  	2
100000144,16  	3
100000144,19  	1
100000144,2  	1
100000144,23  	1
100000144,3  	1
100000144,4  	1
100000144,5  	1
100000144,6  	1
100000145,12  	1
100000145,14  	1
100000145,18  	2
100000145,8  	1
100000146,17  	1
100000147,17  	1
100000147,3  	1
100000147,5  	1
100000149,0  	1
100000149,16  	1
100000149,19  	1
100000149,22  	1
100000149,3  	2
100000149,4  	2
100000149,6  	3
100000150,1  	1
100000151,20  	1
100000151,21  	1
100000151,3  	2
100000151,4  	1
100000151,5  	1
100000151,6  	1
100000152,14  	1
100000152,17  	2
100000153,4  	1
100000154,2  	1
100000154,20  	1
100000154,4  	3
100000154,5  	2
100000154,7  	1
100000155,6  	2
100000156,0  	1
100000156,5  	1
100000157,1  	1
100000157,15  	2
100000157,16  	2
100000157,17  	1
100000157,18  	1
100000157,19  	3
100000157,2  	2
100000157,20  	6
100000157,21  	4
100000157,22  	2
100000157,3  	5
100000157,4  	5
100000157,6  	3
100000159,1  	1
100000159,11  	1
100000159,19  	1
100000159,22  	1
100000160,0  	3
100000160,14  	3
100000160,16  	2
100000160,17  	2
100000160,18  	3
100000160,19  	2
100000160,2  	2
100000160,20  	4
100000160,21  	1
100000160,23  	4
100000160,5  	8
100000160,6  	3
100000162,11  	2
100000162,12  	1
100000162,14  	1
100000162,15  	2
100000162,16  	1
100000162,18  	1
100000162,19  	1
100000162,20  	5
100000162,9  	3
100000163,8  	1
100000165,0  	1
100000165,1  	1
100000165,15  	1
100000165,16  	2
100000165,18  	1
100000165,19  	1
100000165,2  	3
100000165,21  	3
100000165,3  	1
100000165,4  	2
100000165,5  	2
100000165,6  	2
100000165,7  	1
100000165,8  	1
100000166,5  	1
100000167,19  	1
100000170,1  	2
100000170,23  	1
100000170,3  	1
100000170,6  	1
100000171,3  	1
100000171,6  	3
100000173,0  	2
100000173,17  	1
100000173,18  	1
100000173,22  	2
100000173,4  	2
100000173,7  	1
100000174,16  	1
100000174,4  	1
100000175,5  	1
100000176,1  	1
100000176,12  	1
100000176,13  	2
100000176,15  	2
100000176,16  	2
100000176,17  	1
100000176,18  	1
100000176,19  	2
100000176,21  	1
100000176,22  	2
100000176,23  	3
100000176,5  	2
100000176,6  	1
100000176,7  	1
100000176,8  	2
100000176,9  	3
100000177,4  	1
100000177,7  	1
100000178,0  	2
100000178,1  	2
100000178,12  	1
100000178,17  	2
100000178,18  	6
100000178,19  	1
100000178,20  	4
100000178,21  	4
100000178,22  	3
100000178,23  	2
100000178,5  	1
100000178,7  	1
100000178,8  	4
100000179,13  	1
100000180,12  	1
100000180,6  	1
100000186,4  	1
100000186,6  	1
100000187,1  	2
100000187,10  	1
100000187,11  	1
100000187,12  	3
100000187,13  	5
100000187,14  	4
100000187,15  	2
100000187,16  	1
100000187,17  	6
100000187,20  	1
100000187,5  	1
100000187,6  	3
100000187,7  	1
100000187,8  	1
100000187,9  	6
100000189,10  	1
100000189,8  	1
100000190,10  	1
100000190,11  	1
100000190,12  	1
100000190,8  	1
100000191,13  	1
100000191,18  	1
100000192,23  	2
100000193,11  	1
100000193,4  	4
100000193,5  	2
100000193,6  	1
100000193,7  	1
100000193,8  	2
100000193,9  	2
100000194,0  	6
100000194,1  	1
100000194,10  	1
100000194,11  	4
100000194,13  	3
100000194,14  	1
100000194,15  	3
100000194,16  	9
100000194,17  	10
100000194,18  	2
100000194,19  	6
100000194,2  	4
100000194,20  	5
100000194,21  	2
100000194,22  	1
100000194,23  	8
100000194,8  	1
100000195,10  	2
100000195,11  	2
100000197,10  	1
100000197,11  	1
100000197,12  	1
100000197,13  	2
100000197,14  	4
100000197,16  	1
100000197,17  	1
100000197,18  	3
100000197,20  	2
100000197,8  	1
100000198,10  	1
100000198,11  	1
100000198,18  	1
100000198,4  	1
100000198,5  	5
100000198,6  	1
100000203,1  	1
100000203,13  	1
100000203,21  	3
100000204,12  	1
100000204,16  	1
100000206,10  	1
100000206,15  	1
100000206,17  	1
100000206,19  	2
100000206,20  	1
100000206,21  	3
100000206,5  	2
100000206,9  	1
100000207,0  	1
100000207,18  	2
100000207,20  	1
100000207,21  	4
100000207,23  	1
100000207,3  	1
100000209,22  	1
100000213,16  	5
100000213,23  	4
100000213,3  	1
100000213,5  	2
100000216,12  	1
100000218,16  	1
100000220,0  	1
100000221,8  	1
100000222,14  	1
100000225,6  	2
100000226,19  	1
100000228,12  	1
100000231,14  	1
100000232,14  	1
100000232,15  	1
100000236,12  	2
100000236,13  	2
100000238,0  	1
100000238,4  	1
100000239,2  	1
100000239,21  	1
100000239,5  	1
100000239,6  	1
100000240,14  	1
100000240,16  	1
100000241,10  	3
100000241,11  	1
100000241,12  	2
100000241,13  	1
100000241,14  	2
100000241,15  	3
100000242,0  	7
100000242,1  	1
100000242,10  	3
100000242,11  	1
100000242,14  	7
100000242,15  	5
100000242,16  	2
100000242,17  	3
100000242,18  	1
100000242,19  	2
100000242,2  	2
100000242,20  	4
100000242,21  	6
100000242,22  	2
100000242,3  	3
100000242,4  	1
100000242,5  	3
100000242,7  	2
100000242,8  	4
100000242,9  	2
100000244,11  	1
100000244,12  	1
100000244,16  	1
100000245,10  	2
100000246,10  	1
100000247,12  	2
100000247,13  	1
100000248,11  	4
100000248,12  	1
100000248,13  	1
100000248,14  	1
100000248,15  	1
100000248,17  	2
100000248,18  	1
100000248,19  	1
100000248,20  	3
100000248,6  	1
100000249,0  	5
100000249,1  	2
100000249,11  	1
100000249,12  	1
100000249,16  	1
100000249,17  	2
100000249,18  	1
100000249,19  	1
100000249,2  	2
100000249,20  	2
100000249,23  	2
100000249,3  	6
100000249,4  	4
100000249,5  	1
100000250,10  	4
100000250,11  	5
100000250,12  	3
100000250,13  	4
100000250,14  	4
100000250,15  	6
100000250,16  	2
100000250,17  	1
100000250,2  	10
100000250,3  	2
100000250,4  	7
100000250,5  	6
100000250,6  	8
100000250,7  	1
100000250,8  	5
100000250,9  	1
100000251,0  	1
100000251,1  	6
100000251,12  	3
100000251,13  	5
100000251,14  	2
100000251,15  	1
100000251,16  	1
100000251,17  	3
100000251,18  	3
100000251,19  	2
100000251,2  	11
100000251,20  	4
100000251,21  	4
100000251,22  	1
100000251,23  	3
100000251,3  	5
100000251,4  	8
100000251,5  	6
100000251,6  	6
100000251,7  	2
100000251,8  	1
100000252,10  	2
100000252,14  	1
100000252,15  	1
100000252,16  	2
100000252,17  	1
100000252,18  	3
100000252,19  	6
100000252,20  	5
100000252,21  	1
100000253,10  	2
100000253,21  	1
100000253,9  	1
100000254,1  	1
100000254,14  	1
100000254,16  	4
100000254,20  	1
100000254,21  	1
100000254,22  	1
100000254,23  	1
100000255,13  	2
100000255,22  	1
100000255,5  	1
100000257,12  	3
100000257,13  	1
100000257,15  	1
100000257,16  	2
100000257,19  	1
100000257,20  	2
100000257,21  	3
100000257,22  	6
100000257,23  	1
100000258,0  	3
100000258,1  	6
100000258,11  	1
100000258,18  	1
100000258,2  	4
100000258,20  	1
100000258,21  	4
100000258,22  	4
100000258,23  	1
100000259,11  	1
100000259,12  	2
100000259,13  	3
100000259,14  	2
100000259,2  	2
100000259,5  	3
100000259,6  	2
100000259,7  	4
100000259,8  	2
100000262,15  	1
100000262,21  	1
100000262,22  	2
100000262,23  	1
100000264,0  	2
100000264,10  	1
100000264,12  	6
100000264,14  	1
100000264,15  	1
100000264,16  	4
100000264,17  	5
100000264,18  	5
100000264,19  	1
100000264,20  	4
100000264,21  	2
100000264,23  	2
100000264,3  	2
100000264,7  	1
100000265,15  	3
100000265,21  	2
100000266,19  	2
100000266,20  	1
100000266,21  	2
100000266,22  	1
100000267,14  	2
100000268,2  	1
100000268,3  	4
100000269,16  	1
100000271,11  	1
100000271,12  	10
100000271,13  	2
100000271,14  	6
100000271,16  	4
100000271,19  	1
100000271,20  	2
100000271,5  	7
100000271,6  	13
100000271,7  	7
100000271,8  	6
100000271,9  	4
100000272,11  	3
100000272,12  	1
100000272,13  	2
100000272,16  	2
100000272,20  	2
100000272,21  	2
100000272,22  	1
100000272,8  	1
100000273,10  	1
100000273,12  	1
100000274,6  	2
100000274,7  	3
100000278,21  	1
100000280,13  	1
100000280,14  	1
100000280,8  	1
100000283,12  	3
100000284,13  	1
100000284,15  	1
100000285,0  	1
100000285,1  	3
100000285,11  	1
100000285,14  	1
100000285,15  	1
100000285,17  	2
100000285,18  	4
100000285,3  	1
100000286,18  	2
100000288,14  	1
100000291,14  	1
100000291,20  	1
100000294,9  	1
100000295,0  	1
100000295,10  	2
100000295,11  	6
100000295,12  	2
100000295,13  	2
100000295,14  	5
100000295,15  	4
100000295,16  	3
100000295,17  	2
100000295,18  	1
100000295,19  	3
100000295,20  	2
100000295,21  	2
100000295,7  	4
100000295,9  	7
100000296,1  	1
100000296,12  	1
100000299,15  	2
100000301,15  	3
100000301,16  	1
100000303,15  	2
100000304,1  	1
100000307,1  	3
100000307,8  	1
100000309,15  	1
100000310,14  	2
100000310,15  	1
100000310,22  	1
100000314,6  	1
100000315,0  	6
100000315,1  	5
100000315,12  	4
100000315,13  	5
100000315,14  	1
100000315,15  	2
100000315,16  	3
100000315,17  	2
100000315,18  	3
100000315,19  	3
100000315,20  	4
100000315,21  	1
100000315,22  	1
100000315,23  	1
100000315,3  	8
100000319,15  	1
100000320,15  	1
100000320,18  	1
100000322,14  	1
100000323,0  	1
100000323,20  	1
100000323,3  	2
100000324,1  	1
100000324,11  	1
100000324,12  	3
100000324,9  	1
100000325,10  	2
100000325,14  	1
100000325,2  	1
100000325,4  	1
100000327,14  	1
100000328,11  	1
100000328,15  	2
100000328,18  	1
100000328,20  	1
100000328,8  	1
100000329,12  	1
100000331,13  	1
100000331,14  	1
100000331,22  	1
100000331,8  	1
100000333,0  	1
100000333,22  	1
100000333,4  	1
100000334,10  	1
100000334,13  	1
100000334,14  	3
100000334,15  	1
100000334,18  	1
100000334,19  	3
100000334,4  	2
100000334,6  	1
100000334,7  	1
100000334,9  	1
100000335,0  	2
100000335,1  	6
100000335,17  	1
100000335,18  	2
100000335,22  	2
100000335,23  	1
100000335,3  	1
100000335,4  	1
100000335,5  	1
100000335,7  	1
100000336,18  	2
100000337,16  	1
100000338,1  	1
100000338,13  	3
100000339,17  	1
100000340,17  	1
100000340,22  	1
100000341,2  	3
100000341,20  	1
100000341,3  	1
100000341,9  	1
100000342,20  	1
100000343,0  	2
100000343,1  	3
100000343,17  	4
100000343,2  	1
100000343,20  	1
100000343,22  	6
100000343,23  	2
100000343,4  	1
100000343,5  	3
100000343,6  	3
100000344,0  	2
100000344,1  	1
100000344,2  	2
100000344,23  	1
100000345,14  	2
100000345,16  	2
100000345,17  	1
100000345,6  	1
100000345,7  	1
100000346,10  	1
100000347,7  	1
100000348,16  	1
100000349,12  	2
100000349,13  	2
100000349,19  	2
100000349,22  	1
100000350,18  	1
100000350,21  	1
100000350,22  	1
100000351,10  	1
100000351,14  	1
100000351,17  	1
100000351,19  	3
100000351,20  	3
100000351,21  	3
100000351,23  	2
100000353,13  	2
100000353,14  	1
100000353,15  	1
100000353,16  	1
100000353,21  	1
100000353,22  	1
100000353,23  	2
100000354,10  	1
100000354,11  	2
100000354,12  	1
100000354,18  	1
100000354,21  	1
100000354,23  	2
100000355,0  	1
100000355,1  	1
100000355,19  	1
100000355,2  	1
100000355,3  	1
100000356,2  	1
100000357,0  	4
100000357,12  	1
100000357,13  	3
100000357,14  	2
100000357,15  	2
100000357,17  	6
100000357,18  	1
100000357,20  	1
100000357,21  	3
100000357,22  	1
100000357,23  	1
100000357,8  	1
100000357,9  	3
100000358,11  	1
100000358,12  	1
100000358,14  	1
100000358,16  	1
100000358,17  	3
100000358,18  	1
100000358,19  	2
100000358,20  	1
100000358,21  	1
100000358,22  	4
100000358,23  	2
100000359,0  	1
100000359,15  	1
100000360,10  	1
100000360,14  	1
100000360,15  	8
100000360,9  	3
100000361,10  	3
100000361,12  	5
100000361,13  	3
100000361,14  	5
100000361,15  	1
100000361,16  	2
100000361,17  	1
100000361,2  	1
100000361,4  	1
100000361,5  	3
100000361,6  	3
100000361,7  	1
100000361,8  	2
100000361,9  	1
100000362,15  	2
100000362,16  	5
100000363,16  	1
100000363,20  	1
100000364,10  	4
100000364,11  	6
100000364,12  	5
100000364,13  	8
100000364,14  	2
100000364,15  	11
100000364,16  	6
100000364,17  	5
100000364,18  	6
100000364,19  	12
100000364,20  	8
100000364,21  	7
100000364,22  	1
100000364,4  	1
100000364,5  	2
100000364,6  	2
100000364,7  	3
100000364,8  	1
100000364,9  	6
100000366,17  	1
100000366,20  	1
100000369,16  	1
100000370,16  	1
100000373,0  	2
100000373,10  	3
100000373,11  	3
100000373,17  	2
100000373,19  	1
100000373,20  	2
100000373,21  	2
100000373,22  	1
100000373,23  	1
100000373,7  	3
100000373,9  	2
100000377,16  	1
100000379,16  	1
100000380,14  	1
100000380,15  	2
100000380,17  	2
100000380,4  	1
100000381,15  	1
100000381,16  	1
100000381,19  	2
100000381,20  	1
100000381,5  	1
100000381,6  	1
100000382,15  	1
100000383,17  	2
100000384,9  	1
100000385,17  	1
100000386,0  	1
100000386,2  	2
100000387,16  	1
100000389,14  	1
100000389,17  	1
100000390,16  	1
100000391,15  	1
100000394,17  	1
100000397,18  	1
100000398,18  	2
100000398,6  	2
100000398,7  	1
100000398,8  	1
100000400,11  	2
100000400,12  	1
100000400,13  	1
100000400,6  	1
100000401,18  	1
100000404,14  	1
100000404,18  	2
100000408,18  	1
100000408,4  	1
100000409,11  	1
100000409,21  	1
100000413,17  	2
100000414,1  	1
100000414,10  	1
100000415,1  	1
100000417,12  	1
100000417,19  	1
100000417,20  	1
100000420,0  	4
100000420,1  	2
100000420,10  	3
100000420,12  	3
100000420,13  	5
100000420,14  	3
100000420,15  	3
100000420,16  	1
100000420,18  	1
100000420,19  	1
100000420,20  	2
100000420,22  	1
100000420,3  	2
100000420,5  	1
100000420,8  	1
100000421,1  	1
100000421,12  	2
100000421,13  	1
100000421,14  	2
100000421,16  	3
100000421,17  	3
100000421,2  	2
100000421,22  	1
100000422,13  	2
100000422,14  	1
100000422,19  	1
100000422,20  	1
100000423,16  	1
100000423,17  	2
100000423,19  	4
100000423,20  	2
100000423,21  	1
100000423,23  	1
100000424,18  	1
100000425,10  	1
100000425,11  	1
100000425,12  	1
100000425,16  	1
100000425,17  	2
100000425,18  	2
100000425,19  	2
100000425,20  	3
100000425,21  	1
100000425,22  	1
100000425,6  	2
100000425,7  	1
100000425,9  	1
100000426,15  	1
100000426,16  	1
100000426,17  	2
100000426,20  	1
100000427,18  	2
100000427,2  	2
100000427,20  	1
100000427,4  	1
100000427,5  	2
100000428,12  	1
100000428,15  	1
100000428,16  	4
100000429,16  	1
100000429,18  	1
100000430,17  	1
100000431,22  	1
100000432,18  	1
100000433,15  	1
100000433,19  	1
100000433,23  	1
100000433,4  	1
100000434,18  	1
100000435,15  	2
100000435,18  	1
100000436,1  	1
100000436,20  	1
100000436,23  	2
100000437,16  	4
100000437,19  	1
100000437,2  	1
100000437,4  	2
100000438,7  	1
100000439,18  	1
100000440,16  	1
100000440,17  	1
100000440,18  	1
100000440,19  	1
100000442,0  	2
100000443,10  	4
100000443,11  	2
100000443,12  	6
100000443,13  	6
100000443,14  	6
100000443,15  	2
100000443,16  	4
100000443,17  	4
100000443,18  	2
100000443,19  	3
100000443,2  	1
100000443,20  	2
100000443,21  	2
100000443,22  	2
100000443,23  	4
100000443,3  	2
100000443,4  	1
100000443,6  	1
100000443,7  	1
100000443,8  	3
100000444,16  	1
100000444,3  	1
100000444,5  	2
100000444,7  	3
100000445,10  	1
100000445,14  	1
100000445,15  	1
100000445,16  	3
100000445,20  	1
100000445,21  	2
100000445,7  	1
100000446,0  	2
100000446,10  	2
100000446,12  	2
100000446,13  	3
100000446,14  	1
100000446,18  	1
100000446,19  	1
100000446,20  	1
100000446,21  	1
100000446,22  	3
100000446,7  	2
100000446,8  	2
100000447,16  	2
100000447,18  	2
100000447,3  	1
100000447,5  	4
100000447,6  	1
100000447,7  	1
100000448,19  	6
100000448,9  	6
100000449,17  	5
100000449,19  	4
100000449,2  	2
100000449,20  	1
100000449,21  	5
100000449,22  	2
100000449,23  	5
100000451,12  	1
100000451,7  	1
100000452,0  	5
100000452,1  	1
100000452,10  	12
100000452,11  	12
100000452,12  	16
100000452,13  	5
100000452,14  	16
100000452,15  	19
100000452,16  	10
100000452,17  	17
100000452,18  	20
100000452,19  	13
100000452,20  	8
100000452,21  	15
100000452,22  	23
100000452,23  	12
100000452,8  	2
100000452,9  	2
100000453,12  	2
100000453,13  	4
100000453,14  	4
100000453,15  	2
100000453,16  	2
100000453,17  	4
100000453,18  	2
100000453,19  	11
100000453,20  	5
100000453,21  	4
100000453,22  	1
100000453,4  	1
100000453,6  	3
100000453,7  	1
100000453,8  	2
100000453,9  	1
100000454,0  	1
100000454,20  	1
100000454,21  	1
100000454,22  	1
100000455,11  	3
100000455,15  	1
100000455,18  	1
100000455,2  	1
100000455,20  	1
100000455,4  	1
100000455,9  	1
100000456,22  	1
100000457,0  	13
100000457,1  	7
100000457,13  	3
100000457,14  	3
100000457,15  	7
100000457,16  	10
100000457,17  	10
100000457,18  	9
100000457,19  	8
100000457,2  	14
100000457,20  	9
100000457,21  	3
100000457,22  	7
100000457,23  	14
100000457,3  	11
100000457,4  	22
100000457,5  	13
100000458,17  	2
100000458,8  	1
100000459,0  	1
100000459,1  	1
100000459,11  	2
100000459,12  	2
100000459,13  	1
100000459,14  	1
100000459,15  	1
100000459,18  	4
100000459,19  	2
100000459,2  	1
100000459,20  	3
100000459,23  	2
100000459,4  	3
100000459,6  	1
100000459,7  	3
100000459,8  	4
100000459,9  	1
100000461,0  	30
100000461,1  	7
100000461,10  	7
100000461,11  	7
100000461,12  	4
100000461,13  	8
100000461,14  	18
100000461,15  	9
100000461,16  	36
100000461,17  	32
100000461,18  	48
100000461,19  	33
100000461,2  	8
100000461,20  	34
100000461,21  	27
100000461,22  	18
100000461,23  	41
100000461,3  	11
100000461,4  	18
100000461,5  	14
100000461,6  	12
100000461,7  	22
100000461,8  	11
100000461,9  	16
100000462,1  	2
100000462,13  	1
100000462,15  	2
100000462,16  	1
100000462,17  	1
100000462,19  	2
100000462,2  	3
100000462,20  	2
100000462,21  	2
100000462,3  	1
100000463,16  	1
100000463,22  	1
100000463,6  	1
100000464,0  	1
100000464,2  	1
100000465,18  	1
100000465,6  	1
100000466,19  	1
100000469,17  	1
100000469,18  	1
100000472,10  	1
100000472,9  	1
100000476,17  	3
100000478,13  	1
100000479,18  	1
100000483,7  	1
100000484,19  	1
100000484,21  	1
100000485,0  	14
100000485,1  	7
100000485,16  	4
100000485,17  	3
100000485,18  	16
100000485,19  	23
100000485,2  	23
100000485,20  	16
100000485,21  	13
100000485,22  	13
100000485,23  	17
100000485,3  	6
100000485,4  	8
100000485,5  	6
100000485,6  	11
100000485,7  	13
100000485,8  	7
100000485,9  	8
100000486,14  	1
100000486,4  	1
100000486,9  	2
100000487,19  	1
100000487,22  	1
100000488,19  	1
100000491,4  	1
100000492,23  	1
100000493,14  	1
100000493,20  	1
100000493,3  	1
100000493,4  	2
100000493,5  	2
100000494,11  	1
100000494,18  	1
100000494,7  	1
100000495,19  	1
100000498,13  	1
100000498,18  	1
100000500,19  	1
100000502,0  	2
100000502,20  	1
100000506,18  	1
100000506,19  	2
100000506,4  	3
100000507,14  	1
100000507,15  	3
100000509,17  	2
100000509,19  	2
100000509,2  	1
100000509,21  	3
100000509,23  	1
100000510,10  	2
100000510,21  	3
100000513,17  	1
100000513,2  	1
100000513,4  	1
100000513,5  	2
100000514,19  	1
100000516,16  	1
100000518,17  	1
100000518,18  	1
100000518,19  	2
100000518,20  	1
100000518,22  	1
100000518,3  	1
100000519,16  	3
100000519,18  	1
100000519,19  	2
100000519,9  	1
100000520,15  	1
100000521,3  	1
100000521,6  	1
100000524,10  	1
100000524,11  	2
100000524,12  	1
100000524,17  	1
100000524,4  	1
100000524,5  	2
100000524,6  	3
100000524,7  	1
100000524,8  	4
100000524,9  	3
100000526,14  	2
100000526,16  	3
100000526,21  	5
100000526,22  	3
100000527,13  	1
100000527,15  	3
100000527,17  	2
100000527,19  	1
100000527,21  	1
100000527,6  	2
100000528,18  	2
100000528,19  	1
100000530,16  	1
100000530,19  	1
100000530,20  	1
100000532,9  	2
100000533,0  	1
100000533,1  	2
100000533,10  	2
100000533,11  	2
100000533,13  	1
100000533,18  	1
100000533,2  	3
100000533,21  	1
100000533,22  	2
100000533,3  	1
100000534,10  	1
100000535,15  	1
